,set_num,name,year,theme_id,num_parts
3572,3033-1,Basic Bulk Tub (American Version),1998,473,1200
3573,30331-1,The Nether Duel,2021,577,37
3574,3033-2,Basic Bulk Tub (Overseas Version),2002,473,1200
3575,30332-1,My First Space Rocket,2021,504,8
3576,30333-1,My First Elephant,2022,504,6
3577,30338-1,Fire Car,2017,591,32
3578,30339-1,Traffic Light Patrol,2018,591,34
3579,30340-1,Emmet's 'Piece' Offering,2019,670,44
3580,30341-1,Monkie Kid's Delivery Bike,2020,693,22
3581,30342-1,Lamborghini Huracán Super Trofeo EVO,2020,601,70
3582,30343-1,McLaren Elva,2021,601,86
3583,30344-1,Mini Monkey King Warrior Mech,2021,693,65
3584,30346-1,Prison Island Helicopter,2016,61,46
3585,30347-1,Fire Car,2016,58,53
3586,30348-1,Mini Dumper,2016,56,45
3587,30349-1,Sports Car,2016,63,47
3588,30350-1,Volcano Jackhammer,2016,52,53
3589,30351-1,Police Helicopter,2017,61,44
3590,30352-1,Police Car,2017,61,50
3591,30353-1,Tractor,2017,56,47
3592,30354-1,Hot Rod,2017,63,38
3593,30355-1,Jungle ATV,2017,614,36
3594,30356-1,Hot Dog Stand,2018,52,43
3595,30357-1,Road Worker,2018,56,58
3596,30358-1,Dragster,2018,52,40
3597,30359-1,Police Water Plane,2018,61,48
3598,30360-1,Arctic Ice Saw,2018,65,43
3599,3036-1,Large Bucket,1999,505,71
3600,30361-1,Fire ATV,2019,58,39
3601,30362-1,Sky Police Jetpack,2019,61,33
3602,30363-1,Race Boat,2019,59,34
3603,30364-1,Popcorn Cart,2019,52,43
3604,30365-1,Space Satellite,2019,679,36
3605,30366-1,Police Car,2020,61,37
3606,30367-1,Police Helicopter,2020,61,39
3607,30368-1,Fire Rescue Water Scooter,2020,58,34
3608,30369-1,Beach Buggy,2020,52,45
3609,30370-1,Ocean Diver,2020,52,22
3610,3037-1,Strata Tub,1998,505,142
3611,30371-1,Knight's Cycle,2016,605,42
3612,30372-1,Robin's Mini Fortrex,2016,605,45
3613,30373-1,Knighton Hyper Cannon,2016,605,47
3614,30374-1,The Lava Slinger,2016,605,40
3615,30375-1,Sira's Adventurous Airglider,2016,600,24
3616,30376-1,Knighton Rider,2017,605,42
3617,30377-1,Motor Horse,2017,605,52
3618,30378-1,Shrunken Headquarters,2017,605,48
3619,30379-1,Quake Mech Micro Build,2017,616,64
3620,30380-1,Kylo Ren's Shuttle,2018,158,33
3621,3038-1,Spider Slayer,1998,3,368
3622,30381-1,Imperial TIE Fighter,2018,158,42
3623,30382-1,Baby Velociraptor Playpen,2018,602,48
3624,30383-1,Naboo Starfighter,2019,158,48
3625,30384-1,Snowspeeder,2019,158,49
3626,30385-1,Super Mushroom Surprise Expansion Set,2020,690,18
3627,30386-1,Poe Dameron's X-wing Fighter,2020,158,72
3628,30387-1,Bob Minion with Robot Arms,2021,689,75
3629,30388-1,Imperial Shuttle,2021,158,85
3630,30389-1,Fuzzy & Mushroom Platform Expansion Set,2021,690,39
3631,30390-1,Dinosaur Market,2022,602,34
3632,3039-1,Adventurers Plane,1999,297,23
3633,30391-1,Rapunzel's Boat,2021,579,38
3634,30392-1,Hermione’s Study Desk,2021,246,30
3635,30393-1,Steve and Creeper,2019,577,36
3636,30394-1,The Skeleton Defense,2020,577,31
3637,30396-1,Cupcake Stall,2016,494,28
3638,30397-1,Olaf's Summertime Fun,2016,687,48
3639,30398-1,Adventure Camp Bridge,2016,494,37
3640,30399-1,Bowling Alley,2016,494,51
3641,30400-1,Gymnastic Bar,2017,494,26
3642,3040-1,Challenger Set 200,1998,470,159
3643,30401-1,Pool Foam Slide,2017,494,45
3644,30402-1,Snowboard Tricks,2017,494,27
3645,30403-1,Olivia's Remote Control Boat,2018,494,25
3646,30404-1,Friendship Flower,2018,494,100
3647,30405-1,Stephanie's Hockey Practice,2018,494,39
3648,30406-1,Unikitty Roller Coaster Wagon,2018,625,46
3649,30407-1,Harry's Journey to Hogwarts,2018,246,40
3650,30408-1,Tulips,2019,494,90
3651,30409-1,Emma's Bumper Cars,2019,494,66
3652,304-1,Basic Building Set,1985,467,31
3653,30410-1,Mia's Water Fun,2019,494,28
3654,3041-1,Big Bucket of Fun,1998,470,468
3655,30411-1,Chocolate Box & Flower,2020,494,75
3656,30412-1,Park Picnic,2020,494,44
3657,30413-1,Flower Cart,2021,494,55
3658,30414-1,Emma's Magical Box,2021,494,67
3659,30416-1,Market Stall,2022,494,54
3660,30417-1,Garden Flower and Butterfly,2022,494,57
3661,304-2,Tractor & Trailer,1964,373,82
3662,30420-1,Harry Potter and Hedwig: Owl Delivery,2020,246,31
3663,30421-1,Skybound Plane,2016,435,30
3664,30422-1,Kai's Mini Dragon,2016,435,40
3665,30423-1,Anchor-Jet,2016,435,38
3666,30424-1,WU-CRU Training Dojo,2016,435,43
3667,30425-1,CRU Masters' Training Grounds,2017,435,43
3668,30426-1,Stealthy Swamp Airboat,2017,435,43
3669,30427-1,Ice Tank,2017,616,71
3670,30428-1,Green Ninja Mech Dragon,2017,616,60
3671,30432-1,The Turtle Beach,2022,577,46
3672,30433-1,Volvo Wheel Loader,2022,1,69
3673,30434-1,Aston Martin Valkyrie AMR Pro,2022,601,97
3674,30435-1,Build Your Own Hogwarts Castle,2022,246,66
3675,30443-1,Spider-Man Bridge Battle,2022,706,45
3676,30446-1,The Batmobile,2016,700,63
3677,30447-1,Captain America's Motorcycle,2016,696,25
3678,30448-1,Spider-Man vs. The Venom Symbiote,2016,706,49
3679,30449-1,The Milano,2017,704,64
3680,30450-1,Royal Talon Fighter,2018,696,59
3681,30451-1,Spider-Man's Mini Spider Crawler,2019,706,73
3682,30452-1,Iron Man and Dum-E,2019,702,38
3683,30453-1,Captain Marvel and Nick Fury,2020,696,32
3684,30454-1,Shang-Chi and the Great Protector,2021,696,55
3685,30455-1,Batmobile,2022,697,68
3686,30460-1,Rex's Plantimal Ambush,2019,670,32
3687,30461-1,Podracer,2019,158,60
3688,30463-1,Chef Enzo's Haunted Hotdogs,2020,676,43
3689,30464-1,El Fuego's Stunt Cannon,2020,676,46
3690,30465-1,Helicopter,2021,1,70
3691,3047-1,Halloween Bucket,1998,230,256
3692,30471-1,Helicopter,2016,22,47
3693,30472-1,Parrot,2016,22,43
3694,30473-1,Racer,2016,591,30
3695,30474-1,Reindeer,2016,227,77
3696,30475-1,Off Roader,2017,22,33
3697,30476-1,Happy Turtle,2017,22,33
3698,30477-1,Colorful Chameleon,2017,22,53
3699,30478-1,Jolly Santa,2017,228,74
3700,3048-1,Medium Idea Bucket,2000,505,49
3701,3048-2,Medium Idea Bucket,2000,505,51
3702,3049-1,XL Idea Bucket,2000,505,78
3703,30495-1,AT-ST,2022,158,79
3704,30496-1,U-Wing Fighter,2017,158,55
3705,30497-1,First Order Heavy Assault Walker,2017,158,54
3706,30498-1,Imperial AT-Hauler,2018,158,49
3707,30499-1,Robot/Vehicle Free Builds,2018,301,56
3708,3050-1,Shanghai Surprise,1999,434,108
3709,30503-1,Build Your Own Animals - Make It Yours,2022,598,16
3710,30509-1,Yellow Yoshi’s Fruit Tree Expansion Set,2022,690,0
3711,305-1,Two Crater Plates,1979,143,2
3712,30510-1,90 Years of Cars,2022,621,71
3713,3051-1,Blaze Attack,1999,434,145
3714,305-2,Fire Engine,1964,373,170
3715,3052-1,Ninja Fire Fortress,1999,434,173
3716,30521-1,The Mini Batmobile,2017,708,68
3717,30522-1,Batman in the Phantom Zone,2017,708,59
3718,30523-1,The Joker Battle Training,2017,708,49
3719,30524-1,The Mini Batwing,2017,708,80
3720,30525-1,The Guardians' Ship,2018,702,69
3721,30526-1,The Mini Ultimate Batmobile,2018,708,84
3722,30527-1,Lucy vs. Alien Invader,2019,670,44
3723,30528-1,Mini Master-Building MetalBeard,2019,670,42
3724,30529-1,Mini Master-Building Emmet,2019,670,49
3725,30530-1,WU-CRU Target Training,2018,435,47
3726,3053-1,Emperor's Stronghold,1999,434,335
3727,30531-1,Sons of Garmadon,2018,435,38
3728,30532-1,TURBO,2018,435,66
3729,30533-1,Sam-X,2019,435,56
3730,30534-1,Ninja Workout,2019,435,31
3731,30535-1,Fire Flight,2019,435,54
3732,30536-1,Combo Charger,2020,435,71
3733,30537-1,Merchant Avatar Jay,2020,435,56
3734,30539-1,Lloyd's Quad Bike,2021,435,43
3735,30540-1,Yellow Flyer,2018,22,43
3736,3054-1,Kelloggs Promotional Set: TECHNIC Motorcycle,1998,1,30
3737,30541-1,Animal Free Builds - Make It Yours,2018,301,10
3738,30542-1,Cute Pug,2018,672,68
3739,30543-1,Holiday Train,2018,228,66
3740,30545-1,Fish Free Builds - Make It Yours,2019,301,39
3741,30546-1,Krypto Saves the Day,2017,617,55
3742,30547-1,Dragon Hunter,2018,435,63
3743,30548-1,Build Your Own Birds - Make It Yours,2020,301,26
3744,30549-1,Build Your Own Vehicles - Make It Yours,2020,301,59
3745,30550-1,Easter Bunny,2020,229,67
3746,3055-1,Adventurers Car,1998,297,21
3747,30551-1,Cinderella's Kitchen,2017,579,37
3748,30552-1,Ariel's Underwater Symphony,2018,579,51
3749,30553-1,Elsa's Winter Throne,2019,687,42
3750,30554-1,Cinderella Mini Castle,2020,579,43
3751,30555-1,Poppy's Carriage,2020,682,61
3752,30556-1,Mini Frame,2020,688,85
3753,30557-1,Photo Holder Cube,2021,688,109
3754,30558-1,Raya and the Ongi's Heart Lands Adventure,2021,608,49
3755,30559-1,Elsa and Bruni's Forest Camp,2022,687,58
3756,30560-1,Pineapple Photo Holder and Mini Board,2022,688,116
3757,3056-1,Go-Kart,1998,50,23
3758,30562-1,Monkie Kid's Underwater Journey,2022,693,57
3759,30563-1,Build Your Own Snail With Superpowers,2021,301,36
3760,30564-1,Build Your Own Monster or Vehicles,2021,301,60
3761,30565-1,Birthday Clown,2021,22,59
3762,30566-1,Fire Helicopter,2021,52,41
3763,30567-1,Police Water Scooter,2021,61,33
3764,30568-1,Skater,2021,52,40
3765,30569-1,LEGO Stand,2021,52,47
3766,30570-1,Wildlife Rescue Hovercraft,2021,52,35
3767,3057-1,Create 'n' Race - Master Builders,2000,1,106
3768,30571-1,Pelican,2019,672,62
3769,30572-1,Race Car,2019,22,68
3770,30573-1,Santa,2019,228,67
3771,30574-1,Cat,2020,672,55
3772,30575-1,Train,2020,22,59
3773,30576-1,Holiday Tree,2020,228,70
3774,30577-1,Mega Muscle Car,2021,22,63
3775,30578-1,German Shepherd,2021,672,76
3776,30579-1,Easter Chick Egg,2021,229,52
3777,30580-1,Santa Claus,2021,228,69
3778,3058-1,Busy City - Master Builders (Masterbuilders),2000,497,74
3779,30581-1,Tropical Parrot,2022,672,66
3780,30582-1,Birthday Bear,2022,206,80
3781,30583-1,Easter Bunny,2022,229,75
3782,30584-1,Winter Christmas Train,2022,22,73
3783,30585-1,Fire Patrol Vehicle,2022,58,45
3784,30587-1,Police Robot Unit,2022,61,0
3785,30588-1,Kids’ Playground,2022,52,51
3786,30589-1,Go-Cart Racer,2022,52,39
3787,30590-1,Farm Garden & Scarecrow,2022,52,34
3788,3059-1,Mars Mission: Master Builders,2000,497,90
3789,30591-1,Titanium Mini Mech,2021,435,77
3790,30592-1,Mini Thunder Raider,2022,435,69
3791,30593-1,Lloyd Suit Mech,2022,435,59
3792,30594-1,Rock Monster Truck,2022,22,54
3793,30601-1,Scooby-Doo,2016,603,2
3794,30602-1,First Order Stormtrooper,2016,158,7
3795,30603-1,Batman Classic TV Series - Mr. Freeze,2016,697,16
3796,30604-1,Cosmic Boy,2016,695,7
3797,30605-1,Finn (FN-2187),2016,158,6
3798,30606-1,Nightwing,2016,697,6
3799,30607-1,Disco Batman - Tears of Batman,2017,708,13
3800,30608-1,Kendo Lloyd,2017,616,7
3801,30609-1,Lloyd,2017,616,6
3802,306-1,Two Lunar Landing Plates,1979,143,2
3803,30610-1,Giant-Man Hank Pym,2017,702,3
3804,3061-1,City Park Café,2012,494,247
3805,30611-1,R2-D2,2017,158,70
3806,30612-1,Batgirl,2017,708,10
3807,30614-1,Lex Luthor,2018,695,4
3808,30615-1,Edna Mode,2018,535,4
3809,30617-1,"Green Lantern, Jessica Cruz",2018,695,4
3810,306-2,VW Garage,1958,372,45
3811,30620-1,Star-Stuck Emmet,2019,670,41
3812,30623-1,SHAZAM!,2019,695,5
3813,30624-1,Obi-Wan Kenobi - Collectible Minifigure,2019,158,12
3814,30625-1,Luke Skywalker with Blue Milk,2022,158,6
3815,30628-1,The Monster Book of Monsters,2020,246,320
3816,306-2-DUMMY-1,Dummy Set for 306-2,1958,301,4
3817,3063-1,Heartlake Flying Club,2012,494,197
3818,3065-1,Olivia’s Tree House,2012,494,214
3819,3066-1,Cosmos Glider,1999,93,19
3820,3067-1,Test Shuttle,1999,93,21
3821,3068-1,Radar Buggy,1999,93,25
3822,3069-1,Cosmic Wing,1999,93,23
3823,3070-1,Mosquito,1999,134,21
3824,3071-1,Light Flyer,1999,134,19
3825,307-2,VW Auto Showroom,1958,372,51
3826,3072-1,Mega Tack,1999,134,23
3827,307-2-DUMMY-1,Dummy Set for 307-2,1958,301,5
3828,3073-1,Booster,1999,134,21
3829,3074-1,Red Ninja's Dragon Glider,1999,434,20
3830,3075-1,Ninja Master's Boat,1999,434,22
3831,3076-1,White Ninja's Attack Cart,1999,434,23
3832,3077-1,Ninja Shogun's Small Fort,1999,434,21
3833,3078-1,Kellogg's Promotional Set: Car,1998,468,17
3834,3079-1,Kellogg's Promotional Set: Duck,1998,468,14
3835,3080-1,Kellogg's Promotional Set: Plane,1998,468,16
3836,308-1,Bracelet Sympathy,1979,668,38
3837,3081-1,Kellogg's Promotional Set: Helicopter,1998,468,16
3838,308-2,Basic Building Set,1985,467,34
3839,308-3,Fire Station,1958,372,111
3840,3083-1,Flying Action,2001,632,11
3841,308-3-DUMMY-1,Dummy Set for 308-3,1958,301,7
3842,3085-1,Racing Action,2001,632,50
3843,3087-1,The Circus Princess,2001,632,8
3844,3088-1,Growing Garden,2001,632,20
3845,3089-1,Adventure Trip,2001,632,32
3846,3090-1,Forest Picnic,2001,632,28
3847,309-1,Bracelet Spring,1979,668,38
3848,3091-1,Big Gas / Petrol Truck,2001,632,4
3849,309-2,Church,1958,372,149
3850,3092-1,Friendly Farm,2001,632,11
3851,3093-1,Fun Playground,2001,632,29
3852,309314-1,City: Police on Alert!,2012,497,19
3853,3095-1,Wildlife Park,2001,632,32
3854,3099-1,Storage Chest,2000,505,142
3855,31000-1,Mini Speeder,2013,672,65
3856,3100-1,Sporty Scala Girl,1998,668,14
3857,31001-1,Mini Skyflyers,2013,672,62
3858,31002-1,Super Racer,2013,672,121
3859,31003-1,Red Rotors,2013,672,145
3860,31004-1,Fierce Flyer,2013,672,166
3861,31005-1,Construction Hauler,2013,672,256
3862,31006-1,Highway Speedster,2013,672,286
3863,31007-1,Power Mech,2013,672,223
3864,31008-1,Thunder Wings,2013,672,235
3865,31009-1,Small Cottage,2013,672,271
3866,310-1,Motorized Truck Set,1969,365,185
3867,31010-1,Treehouse,2013,672,356
3868,3101-1,Dressing Up,1998,668,11
3869,31011-1,Aviation Adventures,2013,672,620
3870,31012-1,Family House,2013,672,756
3871,31013-1,Red Thunder,2014,672,66
3872,31014-1,Power Digger,2014,672,64
3873,31015-1,Emerald Express,2014,672,56
3874,31017-1,Sunset Speeder,2014,672,119
3875,31018-1,Highway Cruiser,2014,672,129
3876,31019-1,Forest Animals,2014,672,272
3877,310-2,Pendant,1979,668,30
3878,31020-1,Twinblade Adventures,2014,672,216
3879,3102-1,Leisure Wear for Christian,1998,668,11
3880,31021-1,Furry Creatures,2014,672,285
3881,31022-1,Turbo Quad,2014,672,186
3882,31023-1,Yellow Racers,2014,672,328
3883,31024-1,Roaring Power,2014,672,374
3884,31025-1,Mountain Hut,2014,672,550
3885,31026-1,Bike Shop & Cafe,2014,672,1024
3886,31027-1,Blue Racer,2015,672,67
3887,31028-1,Sea Plane,2015,672,53
3888,31029-1,Cargo Heli,2015,672,132
3889,310-3,Tug,1973,363,46
3890,31030-1,Red Go-Kart,2015,672,106
3891,3103-1,Christian in Blue Blazer,1998,668,10
3892,31031-1,Rainforest Animals,2015,672,215
3893,3103-2,Harry Potter Pen,2004,501,13
3894,31032-1,Red Creatures,2015,672,221
3895,31033-1,Vehicle Transporter,2015,672,264
3896,31034-1,Future Flyer,2015,672,237
3897,31035-1,Beach Hut,2015,672,286
3898,31036-1,Toy & Grocery Shop,2015,672,466
3899,31037-1,Adventure Vehicles,2015,672,282
3900,31038-1,Changing Seasons,2015,672,536
3901,31039-1,Blue Power Jet,2015,672,608
3902,310-4,Basic Building Set,1985,467,46
3903,31040-1,Desert Racers,2016,672,65
3904,3104-1,Ashley (aka Caroline in Red Dress),1998,668,8
3905,31041-1,Construction Vehicles,2016,672,64
3906,31042-1,Super Soarer,2016,672,100
3907,31043-1,Chopper Transporter,2016,672,124
3908,31044-1,Park Animals,2016,672,202
3909,31045-1,Ocean Explorer,2016,672,213
3910,31046-1,Fast Car,2016,672,222
3911,31047-1,Propeller Plane,2016,672,230
3912,31048-1,Lakeside Lodge,2016,672,370
3913,31049-1,Twin Spin Helicopter,2016,672,326
3914,310-5,ESSO Filling Station,1958,372,96
3915,31050-1,Corner Deli,2016,672,467
3916,3105-1,Emma in Flower Dress,1998,668,9
3917,31051-1,Lighthouse Point,2016,672,528
3918,3105-2,R2-D2 Pen,2005,501,10
3919,31052-1,Vacation Getaways,2016,672,792
3920,31053-1,Treehouse Adventures,2016,672,387
3921,31054-1,Blue Express,2017,672,71
3922,31055-1,Red Racer,2017,672,72
3923,31056-1,Green Cruiser,2017,672,122
3924,31057-1,Air Blazer,2017,672,102
3925,31058-1,Mighty Dinosaurs,2017,672,174
3926,31059-1,Sunset Street Bike,2016,672,194
3927,310-5-DUMMY-1,Dummy Set for 310-5,1958,301,2
3928,31060-1,Airshow Aces,2016,672,246
3929,3106-1,Marie in Rainbow Skirt,1998,668,11
3930,31062-1,Robo Explorer,2017,672,205
3931,31063-1,Beachside Vacation,2017,672,275
3932,31064-1,Island Adventures,2017,672,359
3933,31065-1,Park Street Townhouse,2017,672,566
3934,31066-1,Space Shuttle Explorer,2017,672,285
3935,31067-1,Modular Poolside Holiday,2017,672,356
3936,31068-1,Modular Modern Home,2017,672,386
3937,31069-1,Modular Family Villa,2017,672,728
3938,31070-1,Turbo Track Racer,2017,672,670
3939,3107-1,Andrea in Sun Dress,1998,668,9
3940,31071-1,Drone Explorer,2018,672,109
3941,31072-1,Extreme Engines,2018,672,109
3942,31073-1,Mythical Creatures,2018,672,223
3943,31074-1,Rocket Rally Car,2018,672,241
3944,31075-1,Outback Adventures,2018,672,225
3945,31076-1,Daredevil Stunt Plane,2018,672,200
3946,31077-1,Modular Sweet Surprises,2018,672,396
3947,31078-1,Tree House Treasures,2018,672,260
3948,31079-1,Sunshine Surfer Van,2018,672,379
3949,31080-1,Modular Winter Vacation,2018,672,374
3950,3108-1,Birthday Accessories,1998,668,34
3951,31081-1,Modular Skate House,2018,672,422
3952,31083-1,Cruising Adventures,2018,672,597
3953,31084-1,Pirate Roller Coaster,2018,672,923
3954,31085-1,Mobile Stunt Show,2018,672,581
3955,31086-1,Futuristic Flyer,2019,672,157
3956,31087-1,Dune Buggy,2019,672,147
3957,31088-1,Deep Sea Creatures,2019,672,230
3958,31089-1,Sunset Track Racer,2019,672,221
3959,31090-1,Underwater Robot,2019,672,207
3960,31091-1,Shuttle Transporter,2019,672,341
3961,31092-1,Helicopter Adventure,2019,672,114
3962,31093-1,Riverside Houseboat,2019,672,396
3963,31094-1,Race Plane,2019,672,333
3964,31095-1,Fairground Carousel,2019,672,595
3965,31096-1,Twin-Rotor Helicopter,2019,672,569
3966,31097-1,Townhouse Pet Shop & Café,2019,672,969
3967,31098-1,Outback Cabin,2019,672,305
3968,31099-1,Propeller Plane,2020,672,128
3969,31-1,Medium Ship Set,1973,433,39
3970,31100-1,Sports Car,2020,672,134
3971,3110-1,Four Animal Friends,1998,668,20
3972,31101-1,Monster Truck,2020,672,163
3973,3110-2,Harry Potter Pen,2005,501,14
3974,31102-1,Fire Dragon,2020,672,234
3975,31103-1,Rocket Truck,2020,672,198
3976,31104-1,Monster Burger Truck,2020,672,499
3977,31105-1,Townhouse Toy Store,2020,672,554
3978,31107-1,Space Rover Explorer,2020,672,510
3979,31108-1,Caravan Family Holiday,2020,672,766
3980,31109-1,Pirate Ship,2020,672,1262
3981,311-1,Ferry,1973,363,83
3982,31111-1,Cyber Drone,2021,672,113
3983,31112-1,Wild Lion,2021,672,224
3984,31113-1,Race Car Transporter,2021,672,328
3985,31114-1,Superbike,2021,672,236
3986,31115-1,Space Mining Mech,2021,672,327
3987,31116-1,Safari Wildlife Tree House,2021,672,397
3988,31117-1,Space Shuttle Adventure,2021,672,486
3989,31118-1,Surfer Beach House,2021,672,564
3990,31119-1,Ferris Wheel,2021,672,1002
3991,311-2,Pendant,1979,668,29
3992,31120-1,Medieval Castle,2021,672,1426
3993,3112-1,Baby's Nursery,1998,668,39
3994,31121-1,Crocodile,2021,672,454
3995,3112-2,Santa Pen,2004,501,9
3996,31122-1,Fish Tank,2021,672,352
3997,31123-1,Off-road Buggy,2022,672,160
3998,31124-1,Super Robot,2022,672,159
3999,31125-1,Fantasy Forest Creatures,2022,672,175
4000,31126-1,Supersonic-jet,2022,672,215
4001,31127-1,Street Racer,2022,672,258
4002,31128-1,Dolphin and Turtle,2022,672,137
4003,31129-1,Majestic Tiger,2022,672,755
4004,311-3,Basic Set,1984,469,34
4005,31130-1,Sunken Treasure Mission,2022,672,522
4006,31131-1,Downtown Noodle Shop,2022,672,569
4007,31132-1,Viking Ship and the Midgard Serpent,2022,672,1192
4008,311-4,Airplanes,1961,373,79
4009,3114-1,My Place,1998,668,53
4010,3114-2,Spider-Man 2 Pen,2004,501,12
4011,311-5,Remote Control Car Set,1970,365,189
4012,3115-1,Kitchen,1998,668,49
4013,3116-1,Cool Ice Cream Cafe,1998,668,81
4014,3117-1,Flashy Pool,1998,668,96
4015,3118-1,Fun Fashion Boutique,1998,668,131
4016,3119-1,Sunshine Home,1998,668,185
4017,31197-1,Andy Warhol's Marilyn Monroe,2020,709,3341
4018,31198-1,The Beatles,2020,709,2933
4019,31199-1,Marvel Studios Iron Man,2020,709,3167
4020,31-2,Universal Joint / Connectors,1977,453,21
4021,31200-1,The Sith,2020,709,3406
4022,3120-1,Additional Room,1998,668,21
4023,31201-1,Harry Potter Hogwarts Crests,2021,709,4249
4024,31202-1,Disney's Mickey Mouse,2021,709,2658
4025,31203-1,World Map,2021,709,11695
4026,31204-1,Elvis Presley – The King,2022,709,3445
4027,31205-1,Jim Lee Batman Collection,2022,709,4167
4028,31206-1,The Rolling Stones,2022,709,1998
4029,31207-1,Floral Art,2022,709,0
4030,312-1,Remote Control Unit,1970,371,1
4031,3121-1,Summer Day Out,2001,668,22
4032,312-2,Bracelet and Pendant,1979,668,59
4033,3122-1,1-2-3 Marie,2001,668,29
4034,312-3,Tanker,1973,363,112
4035,3123-1,Emma's Chill-Out Kitchen,2001,668,66
4036,312-4,Boats,1961,373,107
4037,3124-1,Indie's Stable,2001,668,91
4038,3125-1,Preschool Playtable,2004,504,18
4039,3126-1,Green Bucket,2001,505,40
4040,3130-1,Swinging Stroller,1999,668,19
4041,31307-1,"Clikits Wallet, Hearts (Pink)",2008,501,0
4042,313-1,London Bus,1966,373,140
4043,31313-1,Mindstorms EV3,2013,262,601
4044,31314-1,Racers Super Speedway Game,2001,112,126
4045,31317-1,Knights' Kingdom: Save the Kingdom Game,2004,198,48
4046,313-2,Bracelet and Pendant,1979,668,59
4047,3132-1,Emma,1999,668,11
4048,3133-1,Andrea in Jogging Suit,1999,668,9
4049,3134-1,Marie in Happy Flowers,1999,668,10
4050,3135-1,Olivia in Fancy Wear,1999,668,11
4051,3136-1,Christian in Blue Jeans,1999,668,9
4052,3137-1,Casual Wear for Men,1999,668,3
4053,3138-1,Fashion Wear for Ladies,1999,668,3
4054,3139-1,Windbreaker and Jeans,1999,668,3
4055,3140-1,Dancing Circle Dress for Girls,1999,668,4
4056,314-1,Police Boat,1976,363,55
4057,3141-1,Snuggly Baby Wear,1999,668,4
4058,314-2,Large & Small Wheels & Turn-Table,1963,371,35
4059,3142-1,Marie's Room,1999,668,125
4060,3143-1,Camping Trip,1999,668,82
4061,3144-1,Horse Stable,1999,668,40
4062,3146-1,Carry and Shopping Accessories,1999,668,15
4063,3148-1,Carla's Winter Camp,2000,668,172
